bedroomCount,bathroomCount,habitableSurface,toiletCount,terraceSurface,postCode,gardenSurface,totalParkingCount,province_encoded,type_encoded,subtype_encoded,epcScore_encoded,hasAttic_encoded,hasGarden_encoded,hasAirConditioning_encoded,hasArmoredDoor_encoded,hasVisiophone_encoded,hasTerrace_encoded,hasOffice_encoded,hasSwimmingPool_encoded,hasFireplace_encoded,hasBasement_encoded,hasDressingRoom_encoded,hasDiningRoom_encoded,hasLift_encoded,hasHeatPump_encoded,hasPhotovoltaicPanels_encoded,hasLivingRoom_encoded,price
6.0,2.0,355.0,3.0,16.0,3090,380.0,2.0,4,2,13,5.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,695000.0
4.0,1.0,262.0,2.0,72.0,3090,2000.0,5.0,4,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,845000.0
4.0,2.0,205.0,3.0,19.0,3090,400.0,1.0,4,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,650000.0
6.0,5.0,401.0,5.0,10.0,3090,4284.0,0.0,4,2,9,5.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1150000.0
5.0,3.0,495.0,2.0,1.0,3090,1.0,3.0,4,2,13,4.0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1460000.0
5.0,1.0,200.0,2.0,20.0,3090,800.0,7.0,4,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,785000.0
3.0,1.0,161.0,2.0,22.0,3090,792.0,5.0,4,2,2,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,520000.0
5.0,3.0,463.0,4.0,40.0,3090,940.0,6.0,4,2,13,6.0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,995000.0
5.0,1.0,180.0,2.0,30.0,3090,80.0,0.0,4,2,2,5.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,395000.0
5.0,3.0,600.0,5.0,62.0,3090,7650.0,3.0,4,2,16,6.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,3695000.0
4.0,1.0,331.0,3.0,1.0,3090,1.0,1.0,4,2,13,5.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,780000.0
7.0,2.0,373.0,3.0,40.0,3090,600.0,8.0,4,2,2,4.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,799000.0
3.0,2.0,300.0,2.0,30.0,3090,1500.0,2.0,4,2,13,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1035000.0
5.0,2.0,257.0,3.0,30.0,3090,4000.0,8.0,4,2,2,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,549000.0
3.0,1.0,158.0,1.0,37.0,3090,80.0,3.0,4,2,2,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,425000.0
3.0,2.0,175.0,2.0,50.0,3090,512.0,6.0,4,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435000.0
4.0,2.0,284.0,3.0,43.0,3090,180.0,0.0,4,2,2,5.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,500000.0
4.0,2.0,200.0,2.0,15.0,3090,717.0,1.0,4,2,13,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,825000.0
5.0,4.0,401.0,2.0,80.0,3090,300.0,6.0,4,2,2,7.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1445000.0
3.0,1.0,130.0,2.0,10.0,3090,105.0,3.0,4,2,13,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,430000.0
3.0,1.0,123.0,1.0,15.0,3090,167.0,1.0,4,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,439000.0
4.0,1.0,180.0,2.0,1.0,3090,1.0,0.0,4,2,13,5.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,599000.0
3.0,2.0,244.0,2.0,16.0,3090,400.0,6.0,4,2,13,6.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,895000.0
7.0,4.0,370.0,4.0,40.0,3090,900.0,5.0,4,2,13,6.0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,800000.0
3.0,1.0,140.0,3.0,20.0,3090,80.0,2.0,4,2,2,5.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,450000.0
4.0,1.0,235.0,2.0,35.0,3211,1000.0,4.0,4,2,13,4.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,569000.0
4.0,1.0,170.0,2.0,20.0,3080,100.0,0.0,4,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,570000.0
3.0,1.0,142.0,2.0,32.0,3080,68.0,2.0,4,2,2,4.0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,530000.0
1.0,1.0,78.0,1.0,55.0,3080,125.0,0.0,4,1,6,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,335000.0
5.0,3.0,475.0,5.0,30.0,3080,900.0,5.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1595000.0
4.0,4.0,480.0,3.0,100.0,3080,1000.0,4.0,4,2,9,,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1790000.0
5.0,4.0,322.0,3.0,22.0,3080,719.0,6.0,4,2,2,4.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1080000.0
2.0,1.0,96.0,1.0,12.0,3080,800.0,2.0,4,1,1,,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,499000.0
4.0,2.0,158.0,2.0,30.0,3080,280.0,1.0,4,2,2,5.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,599000.0
3.0,2.0,130.0,3.0,10.0,3080,198.0,0.0,4,2,2,6.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,549000.0
4.0,2.0,240.0,2.0,30.0,3080,800.0,2.0,4,2,2,6.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,985000.0
3.0,1.0,238.0,2.0,1.0,3080,1.0,3.0,4,2,2,4.0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,640000.0
2.0,1.0,96.0,2.0,12.0,3080,800.0,2.0,4,1,1,,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,499000.0
4.0,3.0,185.0,4.0,20.0,3080,125.0,0.0,4,2,9,7.0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,785000.0
3.0,1.0,103.0,1.0,15.0,3080,300.0,3.0,4,2,20,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,450000.0
4.0,1.0,162.0,2.0,32.0,3080,220.0,2.0,4,2,2,4.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,580000.0
3.0,2.0,200.0,2.0,5.0,3080,40.0,6.0,4,2,2,3.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,335000.0
3.0,1.0,130.0,1.0,8.0,3080,255.0,0.0,4,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,420000.0
6.0,2.0,314.0,3.0,30.0,3080,360.0,5.0,4,2,13,5.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,749000.0
3.0,2.0,200.0,2.0,25.0,3191,565.0,0.0,4,2,2,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,535000.0
4.0,2.0,400.0,4.0,40.0,3191,964.0,2.0,4,2,2,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1185000.0
3.0,1.0,350.0,2.0,1.0,3191,1.0,6.0,4,2,13,5.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1045000.0
4.0,1.0,233.0,2.0,40.0,3191,144.0,0.0,4,2,2,7.0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,580000.0
3.0,1.0,190.0,1.0,27.0,3191,682.0,8.0,4,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,363000.0
4.0,1.0,435.0,2.0,1.0,3191,1.0,0.0,4,2,13,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1185000.0
3.0,2.0,217.0,2.0,18.0,3190,200.0,2.0,4,2,2,7.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,579000.0
4.0,1.0,186.0,1.0,60.0,3190,600.0,4.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,385000.0
4.0,1.0,200.0,2.0,40.0,3190,640.0,2.0,4,2,2,7.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,559000.0
5.0,2.0,240.0,2.0,21.0,3140,506.0,1.0,4,2,2,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,429000.0
4.0,2.0,216.0,2.0,16.0,3140,1350.0,4.0,4,2,2,6.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,734000.0
3.0,1.0,400.0,2.0,25.0,3140,5918.0,0.0,4,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,695000.0
3.0,1.0,166.0,2.0,30.0,3140,300.0,0.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,590000.0
3.0,1.0,136.0,2.0,1.0,3140,1.0,4.0,4,1,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,473000.0
4.0,1.0,285.0,2.0,1.0,3140,1.0,2.0,4,2,2,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,750000.0
2.0,1.0,111.0,1.0,11.0,3140,1.0,0.0,4,1,6,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,438450.0
2.0,1.0,100.0,2.0,1.0,3140,1.0,0.0,4,1,1,,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,349000.0
2.0,1.0,106.0,2.0,1.0,3140,1.0,0.0,4,1,1,,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,369000.0
1.0,1.0,96.0,1.0,12.0,3140,1.0,1.0,4,1,1,7.0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,380503.0
3.0,1.0,96.0,1.0,12.0,3140,1.0,1.0,4,1,1,,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,380503.0
3.0,1.0,259.0,2.0,1.0,3210,1.0,5.0,4,2,13,3.0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,625000.0
3.0,2.0,645.0,3.0,40.0,3210,1.0,6.0,4,2,13,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1650000.0
5.0,1.0,558.0,3.0,1.0,3210,1.0,0.0,4,2,21,2.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,812000.0
6.0,2.0,340.0,3.0,50.0,3210,1300.0,5.0,4,2,9,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,895000.0
2.0,1.0,160.0,2.0,48.0,3210,800.0,2.0,4,2,2,6.0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,449000.0
4.0,1.0,191.0,1.0,25.0,3210,400.0,2.0,4,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,515000.0
4.0,2.0,300.0,3.0,50.0,3210,700.0,4.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,625000.0
3.0,1.0,170.0,2.0,40.0,3210,330.0,2.0,4,2,13,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,645000.0
2.0,1.0,120.0,2.0,15.0,3150,300.0,0.0,4,2,2,7.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,435000.0
5.0,4.0,612.0,5.0,1.0,3150,1.0,10.0,4,2,2,4.0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1595000.0
3.0,1.0,150.0,2.0,20.0,3150,180.0,2.0,4,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,349000.0
5.0,1.0,265.0,2.0,28.0,3150,250.0,5.0,4,2,2,7.0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,589000.0
4.0,1.0,159.0,2.0,34.0,3150,133.0,4.0,4,2,2,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,475000.0
4.0,1.0,285.0,1.0,50.0,3150,270.0,0.0,4,2,10,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,395000.0
3.0,1.0,200.0,2.0,40.0,3150,556.0,5.0,4,2,2,2.0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,489000.0
2.0,1.0,108.0,1.0,24.0,3150,123.0,0.0,4,1,6,,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,419000.0
3.0,1.0,1160.0,2.0,20.0,3150,750.0,5.0,4,2,2,2.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,325000.0
5.0,2.0,397.0,4.0,50.0,3221,3970.0,10.0,4,2,13,5.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,669000.0
3.0,1.0,185.0,1.0,25.0,3221,1500.0,6.0,4,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,515000.0
4.0,2.0,250.0,2.0,1.0,2930,1.0,7.0,3,2,13,7.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1395000.0
3.0,1.0,183.0,2.0,17.0,2930,159.0,2.0,3,2,2,6.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,550000.0
7.0,4.0,659.0,2.0,68.0,2930,2114.0,10.0,3,2,13,6.0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1990000.0
3.0,1.0,150.0,2.0,8.0,2930,192.0,0.0,3,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,529000.0
5.0,2.0,437.0,4.0,19.0,2930,5040.0,5.0,3,2,13,6.0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1975000.0
3.0,1.0,130.0,2.0,1.0,2930,244.0,0.0,3,2,2,5.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,405000.0
4.0,3.0,753.0,2.0,50.0,2930,4500.0,1.0,3,2,13,,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1500000.0
4.0,2.0,213.0,2.0,20.0,2930,1.0,0.0,3,2,2,6.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,649000.0
3.0,2.0,200.0,3.0,15.0,2930,537.0,2.0,3,2,13,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,735000.0
3.0,1.0,203.0,3.0,23.0,2930,538.0,2.0,3,2,13,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,725000.0
4.0,2.0,216.0,3.0,24.0,2930,801.0,2.0,3,2,13,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,825000.0
2.0,1.0,150.0,2.0,30.0,2930,270.0,0.0,3,2,2,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,405000.0
4.0,1.0,304.0,2.0,45.0,2930,520.0,0.0,3,2,2,7.0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,799000.0
4.0,1.0,210.0,2.0,6.0,2930,68.0,0.0,3,2,2,3.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,470000.0
5.0,2.0,270.0,2.0,45.0,2930,570.0,2.0,3,2,13,7.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,949000.0
3.0,2.0,119.0,3.0,28.0,2930,500.0,1.0,3,1,4,7.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,395000.0
5.0,3.0,255.0,4.0,30.0,2930,317.0,2.0,3,2,13,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,770000.0
5.0,3.0,255.0,4.0,30.0,2930,317.0,2.0,3,2,2,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,770000.0
4.0,1.0,262.0,2.0,20.0,2930,1000.0,3.0,3,2,13,2.0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,779000.0
3.0,1.0,177.0,2.0,25.0,2930,400.0,0.0,3,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,615000.0
4.0,1.0,232.0,2.0,18.0,2930,150.0,2.0,3,2,2,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,549000.0
2.0,2.0,220.0,3.0,40.0,2930,10000.0,1.0,3,1,1,4.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,539000.0
4.0,2.0,332.0,2.0,20.0,2930,611.0,1.0,3,2,13,2.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,695000.0
4.0,2.0,264.0,3.0,30.0,2930,1200.0,1.0,3,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1235000.0
4.0,1.0,232.0,2.0,18.0,2930,150.0,2.0,3,2,2,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,549000.0
3.0,2.0,220.0,2.0,85.0,2930,16809.0,2.0,3,1,1,6.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,899000.0
5.0,4.0,640.0,5.0,60.0,2930,1800.0,2.0,3,2,13,6.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1700000.0
2.0,1.0,108.0,2.0,18.0,2930,66.0,1.0,3,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,426000.0
4.0,2.0,314.0,2.0,61.0,2930,1.0,0.0,3,2,13,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1525000.0
3.0,2.0,187.0,2.0,18.0,3271,350.0,2.0,4,2,2,7.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,438139.0
4.0,1.0,215.0,2.0,50.0,3220,1200.0,7.0,4,2,13,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,470000.0
3.0,1.0,177.0,2.0,25.0,3220,200.0,3.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,419000.0
3.0,1.0,238.0,2.0,30.0,3220,800.0,1.0,4,2,2,3.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,525000.0
3.0,1.0,180.0,2.0,20.0,3220,444.0,3.0,4,2,2,4.0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,410000.0
4.0,1.0,140.0,2.0,4.0,3220,63.0,1.0,4,2,2,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,359000.0
3.0,2.0,245.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,650000.0
4.0,1.0,185.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,570000.0
5.0,2.0,244.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,610000.0
5.0,2.0,243.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,620000.0
4.0,2.0,215.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,630000.0
5.0,1.0,218.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,635000.0
4.0,1.0,217.0,2.0,1.0,3220,1.0,2.0,4,2,2,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,550000.0
3.0,1.0,203.0,3.0,30.0,3272,600.0,5.0,4,2,13,6.0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,497000.0
3.0,1.0,150.0,2.0,23.0,3272,308.0,2.0,4,2,2,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,395000.0
3.0,1.0,150.0,2.0,23.0,3272,308.0,2.0,4,2,2,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,395000.0
4.0,1.0,258.0,2.0,30.0,3272,1057.0,2.0,4,2,2,4.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,530000.0
5.0,1.0,463.0,3.0,1.0,3272,1.0,10.0,4,2,13,6.0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,998000.0
4.0,2.0,203.0,3.0,20.0,3272,700.0,5.0,4,2,2,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,497000.0
3.0,1.0,134.0,2.0,37.0,3272,1.0,0.0,4,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,325000.0
3.0,1.0,145.0,1.0,20.0,3272,662.0,5.0,4,2,2,7.0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,347000.0
3.0,1.0,201.0,2.0,16.0,3200,1237.0,1.0,4,2,14,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,350000.0
1.0,1.0,68.0,1.0,5.0,3200,12.0,1.0,4,1,6,,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,243500.0
4.0,1.0,167.0,2.0,28.0,3200,180.0,4.0,4,2,2,7.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,529000.0
1.0,1.0,66.0,1.0,30.0,3200,80.0,1.0,4,1,6,,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,299000.0
3.0,1.0,103.0,1.0,39.0,3200,222.0,1.0,4,1,6,,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,338000.0
3.0,1.0,146.0,1.0,34.0,3200,28.0,2.0,4,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,419900.0
5.0,1.0,194.0,1.0,35.0,3270,450.0,1.0,4,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,495000.0
4.0,2.0,170.0,2.0,25.0,3350,200.0,0.0,4,2,2,6.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,379000.0
4.0,1.0,192.0,1.0,20.0,3350,785.0,2.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,375000.0
5.0,1.0,263.0,2.0,50.0,3350,500.0,6.0,4,2,2,6.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,465000.0
3.0,1.0,121.0,2.0,25.0,3350,450.0,5.0,4,2,2,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,335000.0
3.0,2.0,185.0,3.0,4.0,3350,16.0,2.0,4,2,2,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,249000.0
3.0,2.0,279.0,3.0,40.0,3350,120.0,6.0,4,2,2,,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,437000.0
3.0,1.0,202.0,2.0,20.0,3350,4003.0,1.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,410000.0
2.0,1.0,396.0,5.0,440.0,3350,414.0,1.0,4,2,2,6.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,485000.0
2.0,1.0,396.0,5.0,440.0,3350,414.0,1.0,4,2,10,6.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,485000.0
3.0,2.0,160.0,2.0,20.0,3380,660.0,1.0,4,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,359000.0
5.0,2.0,268.0,2.0,20.0,3380,660.0,1.0,4,2,2,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,499000.0
2.0,1.0,166.0,2.0,6.0,3380,112.0,2.0,4,2,2,5.0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,295000.0
2.0,1.0,130.0,1.0,40.0,3380,1500.0,3.0,4,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339000.0
4.0,2.0,1375.0,3.0,50.0,3380,100.0,5.0,4,2,9,5.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,769000.0
3.0,1.0,165.0,2.0,25.0,3380,550.0,2.0,4,2,2,,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,415000.0
3.0,2.0,144.0,2.0,18.0,3380,625.0,2.0,4,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
3.0,1.0,93.0,1.0,35.0,3380,335.0,1.0,4,1,1,7.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,374000.0
2.0,1.0,99.0,1.0,20.0,3380,53.0,1.0,4,1,1,7.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,362000.0
3.0,1.0,93.0,1.0,35.0,3380,349.0,1.0,4,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,372000.0
4.0,2.0,188.0,3.0,32.0,3360,330.0,2.0,4,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,399000.0
3.0,1.0,191.0,2.0,20.0,3370,525.0,0.0,4,2,2,6.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,450000.0
10.0,2.0,976.0,2.0,1.0,3370,1.0,5.0,4,2,13,4.0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1650000.0
2.0,1.0,171.0,1.0,32.0,3370,150.0,3.0,4,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,200000.0
3.0,2.0,192.0,2.0,27.0,3370,325.0,2.0,4,2,2,,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,550000.0
3.0,2.0,192.0,2.0,27.0,3370,325.0,2.0,4,2,2,,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,550000.0
6.0,2.0,372.0,4.0,1.0,3391,1.0,6.0,4,2,2,,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1350000.0
5.0,4.0,300.0,2.0,60.0,3320,800.0,1.0,4,2,8,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,665000.0
3.0,1.0,105.0,1.0,8.0,3320,157.0,0.0,4,2,2,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,249000.0
2.0,1.0,110.0,1.0,15.0,3320,54.0,0.0,4,1,1,7.0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,399000.0
4.0,2.0,240.0,2.0,25.0,3320,1.0,6.0,4,2,2,2.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,495000.0
4.0,2.0,157.0,2.0,1.0,3320,1.0,0.0,4,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,409000.0
3.0,1.0,148.0,2.0,25.0,3320,350.0,2.0,4,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,359000.0
2.0,1.0,308.0,1.0,30.0,3320,100.0,0.0,4,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,285000.0
3.0,1.0,179.0,2.0,19.0,3404,1982.0,3.0,4,2,2,5.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,460000.0
3.0,1.0,151.0,2.0,12.0,3404,480.0,0.0,4,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,299000.0
7.0,2.0,350.0,3.0,10.0,3401,100.0,0.0,4,2,2,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,279900.0
